bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-409228_acq-headmotion1_T1w	0.40941098501157924	2.9838322102734867	0.6022248435598201	1559.8490105387923	5.286593333333333	5.06304	5.34001	5.45673	0.1903564252864426	0.39679644468559533	0.41284713002796214	0.772445946931839	0.4702504575252533	0.0	0.0065724261013816974	29.6168335401491	14.070454664103304	15.873562545571616	192	256	256	2.2165355829093647	13.287249454642911	10.266570833928137	15.295927464232134	4.10560372959115	10.748623026807596	9.957510819791183	15.018305702974803	1.0	1.0	1.0	3.6015056879209535	0.0	28.408030318992616	0.0	2579470.0	0.0	123.52543339133263	43.62674302983827	-0.4829652757497813	134.46924346724748	273.7097997171292	273.39973613619804	38248.0	73.68014109134674	478.34075850248337	123.34390847646422	0.23080805768661472	52.182094479827384	716.3273378991946	715.7706619799137	22157.0	627.4801936984062	803.5196489095688	53.86777090278982	0.24752993770941734	64.22411628286447	1007.5973984612899	1000.0967182517052	211494.0	912.9762364625931	1126.6679842472076	65.38304762660559	0.152983837118261	0.4209658237404821	0.47336047611427934	0.4166738467336113
sub-409228_acq-headmotion2_T1w	0.5342218590002501	2.281399638514225	0.6351516094396027	294.6589037631436	3.78984	3.49581	3.7064	4.16731	0.17168130354553943	0.42134685383007536	0.40697184262438524	0.9048199653625488	0.5148202896118164	0.0	0.0038862741130370115	33.197525493150536	13.17743518838576	15.30473647935584	192	256	256	2.1730940153041547	9.376430872760478	7.258852430882659	10.227032404583346	4.095598792288339	10.181033960849966	9.694940164795542	14.80818774124832	1.0	1.0	1.0	4.9998157822339095	44.24455427734642	49.90445439633301	29.84249836206436	2629598.0	0.0	171.8246317729354	61.82987966861778	0.8696422952078495	132.5629662491791	282.04710770805855	276.5957487076521	31426.0	84.78401155024767	498.2845241557807	127.27997315245359	-7.796871944076855e-05	72.40949044926832	687.865943964606	687.5748465210199	15644.0	566.1785105913877	810.5300845641642	73.32778109574379	0.3903931284949942	94.53176758794153	1010.4280596568698	1000.0690944157541	141796.0	868.748285651207	1187.5748538002372	97.78648667673615	0.15220800039171492	0.40917938011433513	0.4281230937233829	0.4297924983272504
sub-409228_acq-standard_T1w	0.30603797869540095	4.500336101188587	0.5644856959770106	-1.0	5.20941	4.94919	5.38685	5.29219	0.21242133594912044	0.4444726169100966	0.34310604714078297	0.4891910254955292	0.220052570104599	0.0	0.011294970442499995	25.847235355339034	13.172017435770075	19.734339384372532	192	256	256	2.33328150354213	13.979181558034114	15.394561708434848	29.871222063728297	36.46920353297359	101.41850147683657	92.77442935465355	140.43558305415053	1.0	1.0	1.0	18.502795612039368	0.0	2.0990725209119603	0.0	2540851.0	0.0	9.571401447057724	4.665210849871086	1.1184554130794062	104.91911508880384	252.4446878751326	259.696338057518	40617.0	51.80857377648354	427.1920194447038	111.29953276166601	-0.0029855715158868534	52.431062401792246	720.4935748759046	722.1987565755844	65784.0	633.2500700354576	801.3454054892063	51.662056493744885	0.2083135853242042	32.598443145462134	999.8175897968641	1000.0384740829468	199026.0	944.0707612037659	1054.1899270489812	33.478240683124426	0.15545715781585728	0.4564492955841458	0.4922523419162991	0.5015712660741484
sub-424015_acq-headmotion2_T1w	0.35835409072884217	3.8028965916250743	0.5858501368893597	10684.525693484962	4.99992	4.69601	5.13848	5.16527	0.2425429208822418	0.38187701641760985	0.3755800627001484	0.5606482625007629	0.23769918680191038	4.254691937510732e-06	0.024521559873366947	22.968385594981118	13.876965299253783	17.08506665389903	192	256	256	2.527001759811446	12.684741742615213	12.362300855747284	21.87515906481519	15.182867579261083	42.3004294732049	38.75294537094504	58.77553906036915	1.0	1.0	1.0	8.57952663361394	0.0	6.593182714646513	0.0	3057822.0	0.0	29.759532928466797	11.147153089471507	0.29228177483802975	94.15223518217016	267.2964715266245	258.33665972948074	62061.0	109.14042991399765	453.40109822154045	102.2296788696958	0.09612144496773922	56.629220951619075	717.1910860556093	719.7422751784325	20731.0	620.0345543622971	804.7362983524799	56.73942209392491	0.5488236312457366	43.826092736470414	1001.8822855548505	1000.0664469599724	225691.0	929.8857627213001	1079.6466265320778	45.71688957455054	0.16692640399170008	0.4468667712333386	0.521252759620641	0.5720745539870423
sub-424015_acq-standard_T1w	0.31719068851216675	4.249930391176444	0.5685627081375785	-1.0	5.048903333333333	4.76814	5.19801	5.18056	0.2505760134774634	0.40031070249798584	0.3491132840245508	0.46863727271556854	0.1900852963328361	0.0	0.02222820584480417	22.061445674582775	13.530656869031883	18.698329846056286	192	256	256	2.324088313071014	13.550308935766829	15.587845894570343	30.889140434873184	37.631605427614964	112.81671104929804	101.53764345215313	154.16461387954638	1.0	1.0	1.0	36.1444000203843	0.0	1.7649428100341116	0.0	3078400.0	0.0	8.400339994579554	4.2495900199608245	0.4519194321207487	96.19420227100191	254.66610814975724	244.10015206038952	62933.0	100.83676608279347	451.53952070474605	105.02966316492684	0.04605653969895007	54.396973324533825	728.510603305271	731.7938208896667	43030.0	635.1065612750128	811.8258538730443	54.0050651989735	0.5315817490582555	30.675531505060054	999.507355684604	1000.000006981194	215314.0	945.5775708295405	1051.5787482708693	32.3737621283753	0.16286008634028604	0.4606113501674932	0.5210882601860564	0.6226703225125457
sub-436999_acq-headmotion1_T1w	0.3134465578235945	4.338433358661766	0.5858790848014871	-1.0	4.838296666666667	4.7599	4.93505	4.81994	0.21339680110751566	0.42622106049906994	0.36038213839341443	0.4787304699420929	0.19997348785400387	0.0	0.015302188487825935	23.11794679919019	12.258094726671631	17.235581710307468	192	256	256	2.434729214297395	14.17850332410376	15.368677584080887	29.492800213841505	41.87535227622351	113.41025567021718	103.43919424441184	155.03197478679482	1.0	1.0	1.0	22.650795640266306	0.0	1.9787123780732467	0.0	2445528.0	0.0	8.747913666069508	4.22595603902883	4.274531600455234	94.07965509337231	279.36376557331624	270.11687617748976	40932.0	110.2838123627007	480.6344168819487	110.94193760457408	-0.004034773056527552	51.77969967254271	730.7834990604155	731.5526275709271	44438.0	645.375661265105	814.8247523158789	51.5953186060478	0.46979828945339497	32.37468794057642	1001.1199896377927	1000.0334435589612	237853.0	947.2454607114196	1058.4975535944104	33.9076430212415	0.16510620406065543	0.45686741506569517	0.5053249161610409	0.5594239713106334
sub-436999_acq-headmotion2_T1w	0.4826134666970911	2.6782617609536015	0.6294062577258168	1701.5625000000002	4.48117	4.34328	4.49458	4.60565	0.18220837303323795	0.39604801947492557	0.4217436074918365	0.8280608355998993	0.43664836287498476	0.00044013755885299925	0.0023342531341152112	27.748392611340527	12.50500355808575	13.858007259196949	192	256	256	2.6135283905993387	11.91382642093183	8.953021304664322	12.331709102461797	14.848043729248033	33.61828599956422	31.892466501932375	47.211069776984864	1.0	1.0	1.0	6.18006173475108	13.877903402277733	25.18840024546492	9.36050359904766	2453783.0	0.0	103.54539379477501	37.531370475763225	-0.09374529613570637	120.29563170381451	316.3131320085529	314.52948819100857	36285.0	115.44897226542234	516.6500968784094	120.34503054927603	0.10365879247375664	59.564452655793815	712.5809864464645	712.1438003629446	17322.0	614.4818558435887	811.2553803954273	59.77284029965264	0.3533922613460563	79.39880132365093	1009.5656296816106	1000.082831427455	214528.0	893.5553302913904	1157.1819028928876	81.0982883413902	0.17102996286542027	0.4277770970754021	0.4763298206374409	0.43847606595481947
sub-436999_acq-standard_T1w	0.3109931504600766	4.361527385838039	0.5804124570315164	-1.0	4.854616666666666	4.77063	4.94805	4.84517	0.21531731650816363	0.4264571283612286	0.3582255551306077	0.46640342473983765	0.19330372512340543	0.0	0.013835513921792065	22.875780894839494	12.224318209612328	17.36948983888698	192	256	256	2.515849858645361	14.23341363152485	15.710615777984112	30.38258384378212	54.795998741253904	148.68960847204875	135.44085924862506	202.83697053257254	1.0	1.0	1.0	56.57917704554936	0.0	1.287773143344563	0.0	2480929.0	0.0	7.450499754399061	3.229976546227024	1.470807009791617	88.89862856983424	277.8112402858	270.1571623273194	40382.0	114.41450102292002	477.88492020573455	107.38073910041702	0.012425024395048556	51.599033774150605	731.9392033100011	733.0747429579496	44655.0	646.4822451274842	814.6219936944544	51.503213051005204	0.3468026413353038	31.42345849589035	1001.5456378171499	1000.0339738838375	236756.0	949.853667318821	1058.1750884056091	32.91464172608946	0.16809097041472978	0.4596807308134738	0.5087272247652851	0.5469549522728542
sub-440735_acq-headmotion1_T1w	0.3855130491907556	3.5243975959404987	0.564714189065691	14648.035728772309	4.840293333333333	4.72096	4.96921	4.83071	0.20796728520471006	0.387905616316931	0.4041270984783589	0.5293379426002502	0.19555622935295108	0.0005319899827304158	0.009751406909011055	24.116273814926757	12.852807689993007	15.090706223533692	192	256	256	2.4476208715853045	12.469774448171089	11.68387029889337	20.13421557692372	13.276904951437535	34.09988186525259	31.451470378876603	46.97762431993968	1.0	1.0	1.0	11.578248806314468	0.0	7.664477605444374	0.0	3484334.0	0.0	37.83382923156023	13.946652582936863	0.06843495485443896	111.68510498075983	281.1731766911846	282.64095955342054	51878.0	84.83949585258961	474.4065449722111	115.47467940349591	0.027139376998363218	58.34221911931366	725.5257759642852	725.923953384161	25296.0	629.4089108547196	820.323066515848	58.21353126054955	0.6015604646108188	47.343685952005174	1004.4373669587628	1000.0674753561616	276741.0	931.0089350119233	1093.471848770976	49.66995931221316	0.144513768685864	0.42737087825756764	0.4986475037975861	0.5400710188473095
sub-440735_acq-headmotion2_T1w	0.4991655851870378	2.691588453777795	0.5754203856801519	9029.502931201007	4.276673333333334	4.14614	4.27094	4.41294	0.18399581120039163	0.3906546976784365	0.4253494911211718	0.7863327860832214	0.357090339064598	0.004043423786338477	0.0020141265024493	27.412990174576716	12.616615971752196	13.81080907339716	192	256	256	2.4127488328064826	11.193756314659396	8.555540285764453	12.06011570982748	7.579030740177891	18.03267956823754	16.997534893550903	25.380894372237282	1.0	1.0	1.0	16.670418909912506	0.0	13.138378335582093	0.0	3487939.0	0.0	67.95174971222878	25.81519017294804	0.35973485931287863	122.19406769903627	301.17326282455156	298.6463885754347	43484.0	96.07105253264308	509.9484048038721	123.77705897722072	0.026943432412201318	63.33965438611221	711.2409552251329	710.5650859605521	15838.0	607.3711231341586	816.0473782578483	63.476694806201124	0.35594962293162524	81.19436404284198	1010.7666238035278	1000.1163345202804	229084.0	894.1550444439054	1163.2858613692224	82.92740929869447	0.151836689353817	0.4230442335128786	0.48357074664120275	0.45814899703285183
sub-440735_acq-standard_T1w	0.339913679364699	3.9796224772598388	0.5418360645867073	-1.0	4.770333333333334	4.68233	4.88445	4.74422	0.22122871000945812	0.40582554725858494	0.37294574273195696	0.38745641708374023	0.11880802363157272	0.0	0.014587073533948294	22.142787163691157	12.341139875317111	16.561058248451996	192	256	256	2.581878869345708	12.36119894098509	15.563216382527921	31.746571337252966	52.94264681553868	139.71785392413423	127.79503716076938	190.7246107426352	1.0	1.0	1.0	10.757144110510366	0.0	2.004560866739561	0.0	3666674.0	0.0	7.032169606536627	3.435095379768853	3.4594737290471373	89.02123375469496	276.11618441823	277.5956907123327	53313.0	95.26839729398489	461.20850291848166	107.5159220456785	-0.13660138812835543	61.04582749262071	731.378493761045	732.5866101868451	40985.0	633.1816425360739	826.8304108232259	59.26428952215946	0.5747829905044215	29.86244884298988	1000.7359786449814	1000.0317936390638	263980.0	950.5202284455299	1053.4906015461306	31.50040641776901	0.14666384455135098	0.4455983157977245	0.5080752321287884	0.5895047834379682
sub-441269_acq-headmotion1_T1w	0.3453168231031416	4.067639309382289	0.5438180568512077	-1.0	5.127856666666666	4.7314	5.38606	5.26611	0.22616366305147334	0.40715482714442347	0.3666815098041032	0.4259374290704727	0.13371892720460893	0.0009252110399365988	0.011008115810961835	27.360413977200622	15.158209308482409	19.86722692547255	192	256	256	2.309516842404133	13.525653014922026	13.59583578142501	24.95233748694887	26.775877742892465	72.80061552461316	66.60899034403141	100.25047776458861	1.0	1.0	1.0	29.934925628743436	0.0	2.75150567608047	0.0	3051076.0	0.0	14.33605982735753	6.5352192052413765	-0.0646762542289876	114.82089459646537	267.9062451222767	267.0989285018295	50984.0	76.9545321257785	465.3231829404831	115.65029712977346	-0.09362561388158186	55.29258895964093	724.4577718852116	726.2120998464525	30317.0	633.558042537421	808.1637239478528	53.69057759860123	0.328880049632267	39.262810875928515	1001.6880770224806	1000.0342640429735	209569.0	938.926381342113	1069.9696012437344	40.077683248408505	0.15167118191541581	0.47903252980537714	0.539787972372107	0.5674288189444106
sub-441269_acq-headmotion2_T1w	0.395108211167398	3.4635641120470053	0.5513379970556802	-1.0	4.83076	4.49886	4.93148	5.06194	0.21565436987719855	0.3954340057206198	0.38891162440218163	0.5324780941009521	0.19330226778984072	6.111581508381312e-05	0.00637911805377925	28.93723529996831	15.511613912474608	18.577531139854703	192	256	256	2.2871700961621313	12.714549538697101	11.158796678924942	18.47467040191559	14.8154812146782	39.68291329794321	36.42042023881418	54.76286620382113	1.0	1.0	1.0	10.845521706620433	0.0	6.00950563880901	0.0	3034771.0	0.0	32.19717923551798	11.96359277555914	-0.006531496506767098	118.98237805318489	270.19199006335924	270.54882620833814	47350.0	73.77409993913025	469.0055775307119	118.28852158527519	0.0036485510175574554	57.337599753552325	723.4754358223452	724.6585823111236	21061.0	628.474135376513	814.2555603906512	56.993083089465294	0.8502954358524635	51.46666848692065	1004.6038519688985	1000.0369854047894	213763.0	924.6141678392887	1099.7372162789106	54.13003991523569	0.15874600060492997	0.46613925992167504	0.5379857068327344	0.5169588106342915
sub-441269_acq-standard_T1w	0.31849573695583844	4.285541045771008	0.5348191111475159	-1.0	5.02329	4.65403	5.24551	5.17033	0.23250905036956485	0.414303564850483	0.35318738477995215	0.38145992159843445	0.11119542866945265	0.0008777353706012157	0.007588972085991782	26.59900264443891	14.993913414857783	20.84724340161291	192	256	256	2.22453777912162	14.053361905918866	15.269806739691456	29.531520534033888	39.21730990098989	111.73148447823887	101.13383739518981	152.4527178063407	1.0	1.0	1.0	34.71974183353025	0.0	2.473493792804171	0.0	3099733.0	0.0	7.9905299842357635	4.297308891860286	2.6747442090419087	106.91351035920988	259.57806281434785	257.2424529492855	50798.0	68.42918887734413	459.70209538936615	115.63747010167896	0.012856163180788194	52.40858350941661	729.67688262448	732.8927254676819	35659.0	639.6041099727154	810.0391550809145	52.14997335839851	0.26061157486429254	32.663954373310816	1000.3723743786466	1000.0000302493572	201777.0	945.0856883823872	1056.75581112504	33.86204076795284	0.15097317807152189	0.4856053104908727	0.5394561502857885	0.5780839682408632
sub-453666_acq-headmotion1_T1w	0.3165845003464541	4.370151419334222	0.5823571253158288	-1.0	5.460356666666667	5.13848	5.62121	5.62138	0.255774613369119	0.39390022767223654	0.35032515895864447	0.5022571682929993	0.2066224440932274	0.0	0.010058351241950463	21.634208588531877	13.505232301101778	18.35611761181405	192	256	256	2.4553548204467135	13.364031816986596	15.039533886420536	29.299215021828296	29.99126781789611	88.0651992390626	80.1095196433066	122.27209187296107	1.0	1.0	1.0	13.164296894849919	0.0	2.521920341525637	0.0	2096698.0	0.0	13.77897783368826	5.358187018218889	0.10943078027310493	91.83732260700809	254.1152967201092	245.29063242673874	77420.0	101.16997238248587	438.56872690469027	99.89963414800076	-0.0759959816380178	55.44287261595428	718.0702218184769	720.2619291488081	36220.0	626.3212650689296	801.2910082563758	53.89481228926766	0.28248246072172156	33.12769152156604	1000.7794871445585	1000.0310398936272	227555.0	945.9702755101025	1058.157223412767	34.13159164185751	0.1624259983111928	0.47394263544979154	0.5205792080499289	0.6215504506939881
sub-453666_acq-headmotion2_T1w	0.34605984863359457	4.002327980574887	0.5937353245662811	10059.227222800324	5.323456666666666	4.97732	5.44878	5.54427	0.2482232983962302	0.3886029657515137	0.3631737358522561	0.5708423256874084	0.24695457518100739	0.0	0.02283168316902536	22.336217873058793	13.6845029078429	17.5185874361804	192	256	256	2.437861321670545	12.487124493596712	12.461973592932893	22.46093496353142	19.47310881530046	55.274131431841745	50.89465800988961	77.93673378252663	1.0	1.0	1.0	9.216536619959221	0.0	5.054391902142849	0.0	2086209.0	0.0	22.33516113460064	8.406283821341544	0.1119427474478174	94.43484094317111	260.7123833239379	249.86625622585416	74353.0	101.99946490600706	447.251570959389	102.49335092564351	0.008637108494115697	57.35491389566876	708.0133036134691	709.2416736334562	25673.0	612.4983274854719	798.0139083825052	56.796731775581364	0.44242073260152237	43.27643892041385	1002.2229061374729	1000.0334346927702	236176.0	933.2620023787022	1078.5074214935303	44.523138470335354	0.1654396177452596	0.4663598576211361	0.5220264569799391	0.5878687815712405
sub-453666_acq-standard_T1w	0.2945440836249227	4.626914179076409	0.5781948021098197	-1.0	5.44089	5.14211	5.56436	5.6162	0.2568633109898034	0.39796158336766185	0.34517510564253473	0.48827019333839417	0.19846339225769039	0.0	0.025629338316758104	21.510391272812473	13.406691236868271	18.71761701082864	192	256	256	2.4412901219613077	13.647679944210166	16.07556819358214	32.13773451457494	47.57485124912703	139.58992022798336	127.27969607208082	194.6743167391321	1.0	1.0	1.0	20.578065296918297	0.0	1.3613527631219933	0.0	2076976.0	0.0	7.417269162833691	3.3654012426866244	0.1850535939898652	91.26453661798612	252.49403316202012	244.38950959593058	76578.0	99.15050402283669	439.4938014233483	100.10605118260352	-0.050948619018820196	53.36296669913658	715.7949813940479	717.0660812035203	43326.0	627.5279142474756	799.2107522953302	52.54063759167709	0.3474957761416304	29.982891020739004	1000.5845821648905	1000.0317299924791	223805.0	950.6783621013165	1052.7133596874774	31.116987894023996	0.16084303482732912	0.4750486331584629	0.5193687372485805	0.6288419374127965
sub-460834_acq-headmotion1_T1w	0.3653386836206082	3.7922328758728345	0.5714879038308144	11075.114960789615	4.949236666666667	4.72681	4.99725	5.12365	0.23599040084913142	0.3923395242031242	0.3716700749477444	0.6139285564422607	0.2555861830711364	0.00014565984717003342	0.01056478705822562	21.829130492527508	12.6169929967367	15.679979593965141	192	256	256	2.4305758839775793	12.856004979618781	11.66708564567413	19.714676073426027	15.175647688768713	43.898796058456846	40.23468101959755	61.629599311567084	1.0	1.0	1.0	20.69993108264911	0.0	5.862742136802548	0.0	3471018.0	0.0	25.96212461590767	10.631034472327142	0.29043761195004514	99.42694998566711	250.81335829809117	246.25838790088892	77356.0	92.27053627278656	425.24432937055826	101.31623447667785	0.03342406403513909	55.64286469451225	711.4864834592589	712.3548839464784	21789.0	618.4712597839534	799.5952585749328	55.40901222620365	0.3225610986387397	49.472903095629405	1002.4236193236775	1000.0763120427728	224763.0	923.4498648308218	1089.6074623726308	50.72739128862149	0.16160196924237455	0.44311553915362967	0.5032800667758408	0.48857553205379295
sub-460834_acq-headmotion2_T1w	0.4441959174554611	2.96896243768837	0.5898299054525153	5869.1870154279895	4.6823	4.3911	4.74931	4.90649	0.2228928143261674	0.37340519149599055	0.403701994177842	0.7473284006118774	0.3547979533672333	0.000525741880208739	0.0025193989191016836	23.390923774000175	12.926338570305543	14.259656784915192	192	256	256	2.3703571147784035	10.979581520730246	9.059015925525925	13.827109141069128	5.752624996235334	15.196062474837385	14.218537988151938	21.706926493383097	1.0	1.0	1.0	9.080176372963743	0.0	17.72307854601945	0.0	3441298.0	0.0	81.35082481056452	30.18228109798128	-0.04226728790521017	111.01178988403639	266.55965513003486	265.0247256718576	72148.0	82.6414248868823	455.7969269528985	111.80715654154551	0.018211441008641582	63.781551211741686	700.1269104077984	700.0860113985837	16774.0	593.5749381002039	804.5170675739646	63.760639836461635	0.7030576647156748	69.45810926958669	1006.9544493840904	1000.0429791361094	231273.0	901.1830132901669	1136.0722271800041	72.32464912881952	0.16640282162547385	0.4217637055960763	0.4887491160134179	0.43183661276173174
sub-460834_acq-standard_T1w	0.32472318075063245	4.211905776123998	0.5565240201927166	20032.439295999997	5.052606666666667	4.77815	5.1927	5.18697	0.24764234730452955	0.41066965129890964	0.3416880013965608	0.4821404814720154	0.18337037414312363	0.0	0.011122350792137402	20.583041117886882	12.226751092151114	17.2321245038704	192	256	256	2.343213917594552	12.97482734999133	14.579161941217777	28.419444556067447	28.730520433178818	89.8789497500368	81.04019728556203	124.51112167347048	1.0	1.0	1.0	285.55453426682095	0.0	2.9809176896851923	0.0	3600146.0	0.0	13.117284301668406	5.261669871155517	0.5550956502333952	97.83780333987232	237.9852615328035	230.7466258108616	83973.0	87.80129570662977	409.1343436948955	98.47383123697179	-0.02427951461867517	56.327554929525604	720.2300528832876	721.8548106178641	41535.0	626.3227680847049	807.6499334312975	55.6343526874605	0.349283998411523	33.99264436752802	999.7041520883125	1000.0000267624855	216621.0	941.5050222575665	1056.7313627898693	35.18709581420947	0.15763922525599422	0.4600897506738688	0.5088636478176167	0.5274362947856024
sub-468609_acq-headmotion1_T1w	0.33498873372070154	4.106860435958311	0.5809718828489218	9249.463156852555	5.257016666666666	4.9947	5.30797	5.46838	0.20391862538240904	0.42442130333104683	0.3716600712865441	0.5263102054595947	0.22693291902542112	0.0004204679697177427	0.021510561832186845	30.598093826218207	15.2175487584581	20.11446872596564	192	256	256	2.2246889025644663	14.243419113487489	12.912803937530043	22.270303796538176	13.345584726891579	35.783448509590734	32.997424366494606	49.863239863001496	1.0	1.0	1.0	7.504304980757187	0.0	8.204327125187165	0.0	2135443.0	0.0	36.361161679029465	13.139112734042486	-0.3716533708599621	127.98372833844404	275.10982526421725	267.6528769098222	32380.0	89.54106293618679	483.65792398154736	120.30839169131507	-0.11771020903262785	52.1424537068084	716.5296645457023	717.6562987193465	30427.0	632.4492955975235	797.0856902897358	50.384286232191705	0.45048341673352743	42.450923104962115	1002.3496326468902	1000.0340842679143	188532.0	932.1462973877788	1080.0763044059277	44.904256414309856	0.14858134258753886	0.48234922008392184	0.5304461738594975	0.5688913851874806
sub-468609_acq-headmotion2_T1w	0.3414576433500466	4.084813171424632	0.5773949032357293	17369.422116527945	5.23227	4.96022	5.26028	5.47631	0.20114286865961842	0.4268017575848719	0.3720553737555097	0.5384443998336792	0.23640145361423492	0.0	0.012380431077620645	31.134888258909793	15.255525697793894	20.15229786390301	192	256	256	2.141285492692093	13.742530929775082	12.734309978583548	22.319113513283472	15.87309020527962	43.51572202715469	40.05784894755029	60.78473461021656	1.0	1.0	1.0	9.476132830627424	0.0	6.025078879092606	0.0	2116708.0	0.0	28.370513319969177	10.778722247202042	-0.3514122462997231	131.16828206861092	266.9357148352611	261.1542123556137	31582.0	76.10502779483795	475.0554122328756	121.95948586591089	-0.15666705221752908	54.028595433116166	715.3595430219023	715.9484362602234	35201.0	628.7238299846649	798.94690990448	52.0965366869663	0.4056815966331162	42.986629636424176	1001.9633651809344	1000.0692546367645	189115.0	931.3426387310028	1078.6683934926987	44.80763135870246	0.1514673673308051	0.4865464181945269	0.5329812522979575	0.5659170396003352
sub-468609_acq-standard_T1w	0.2941684793745514	4.610634874456065	0.5620784412391665	-1.0	5.284960000000001	5.00282	5.38493	5.46713	0.21517425214283303	0.4353294831728235	0.34949626468434347	0.4449450671672821	0.17698527574539186	0.0	0.018275475955567683	28.850326430861042	14.898742371333116	21.784708207454358	192	256	256	2.146012895934193	13.928287596308033	16.14069604359026	32.34778763852856	40.83796817104589	113.93238479309016	104.24329610059688	157.9595353376546	1.0	1.0	1.0	14.62787017962333	0.0	1.9805547954022862	0.0	2208427.0	0.0	8.550899423658848	4.1476301687786306	-0.3482657606858952	125.52252743244726	265.80883575595186	258.5427840948105	35021.0	83.65575747936964	480.80114325881004	120.47415619202123	-0.11164500115910725	53.506146486181436	720.0356356587747	721.2992536649108	49480.0	634.1304745782166	802.6482190754264	51.7861194238451	0.5925205017391524	28.48840772372363	1000.0767323271479	1000.032564535737	181126.0	948.8572196960449	1051.2079093754292	30.914936598064756	0.14544855466352563	0.4922627404419366	0.5335464940674224	0.6072175938721522
sub-502250_acq-headmotion1_T1w	0.48581474465998276	2.6010513055427564	0.6207743749854201	3126.534516472365	4.17612	3.90837	4.05462	4.56537	0.16095071934989114	0.43536381509468686	0.403685465555422	0.85654217004776	0.45959714949131025	0.0037450818398213513	0.003232780821472013	34.29956659639735	12.777901046256984	15.233364325911426	192	256	256	2.6012118217390987	11.704058939340054	8.397499272326845	10.88722705590138	4.839118694468459	10.488492563010723	10.146298205068549	15.111283357726464	1.0	1.0	1.0	7.025747943829062	0.0	24.141233617536066	0.0	2795030.0	0.0	119.75622434914112	43.35691389275558	-0.24224898705675502	128.4064530735347	321.06529199630904	320.2527787387371	25051.0	117.51522876694798	522.1358483806252	123.11430541053572	-0.014613990869587479	58.4187213908635	694.831939521556	694.1282287463546	19964.0	598.2652090936899	794.7311958894134	59.30513915115114	0.10850836550110454	90.20959677950854	1011.7319083360866	1000.0644313916564	152003.0	880.9853423982859	1181.7624185234308	91.85636862634031	0.15456323905003796	0.42678207465006557	0.4600793565076974	0.5744205216977292
sub-502250_acq-headmotion2_T1w	0.48351191943630534	2.6247549120529268	0.626966832864601	3264.198637660665	4.493983333333333	4.242	4.3452	4.89475	0.16662542508589012	0.4313223547360316	0.4020522201780783	0.8436747789382935	0.4949890494346618	0.0015220814686410173	0.003151220775062577	33.74479888668936	13.01498869016086	15.504197181625534	192	256	256	2.8908551131025275	12.162119335172004	8.762715510271063	11.235172082538657	5.237389487563969	10.88218903462107	10.551312220767183	15.534358140116511	1.0	1.0	1.0	9.973923425000773	0.0	22.274423444320632	0.0	2685558.0	0.0	112.56112262606621	42.17471975938077	-0.14438553590452408	120.81979391266266	336.63914958948055	337.15945856273174	29606.0	144.02743363380432	525.3222830146551	116.62769361204492	0.0299591254790621	56.773298834471525	700.780259462793	700.5461349785328	17105.0	604.2801796674728	795.6118616759777	57.59897905588759	0.08559115286671126	88.03156618612086	1010.1668243723967	1000.031750947237	150704.0	882.3633062973619	1174.0966520011425	89.00873308639682	0.15492372786366052	0.4275399267011293	0.45857206951562623	0.5797670290089327
sub-502250_acq-standard_T1w	0.27586713230491633	4.966355865237467	0.563785917151236	31931.62243016187	4.800413333333334	4.57269	4.95273	4.87582	0.20003682516016652	0.45607465443010287	0.3438885204097306	0.4529479444026947	0.187851893901825	2.3826275139698557e-06	0.015509813992434986	25.46472498378418	12.349738043701201	19.08649781622057	192	256	256	2.393390554993826	14.251103602641649	16.031847344012395	31.451047874401702	36.283532092337424	94.39002164935621	88.09217332280316	133.60296622671584	1.0	1.0	1.0	18.977043255997046	0.0	2.7421383531402395	0.0	2719105.0	0.0	12.068514516577125	4.903749400715419	0.34803166814538367	101.45005650746543	279.70538965851694	271.5851977597922	26804.0	96.37799369907007	482.44541097069157	113.47087963308248	-0.022956063117888004	50.61724026339329	705.8496396377623	706.517012482509	61782.0	624.3638714961708	785.4712701030076	49.57590052927307	0.4107289639948837	30.353098079581667	999.5397699552509	1000.0291016772389	209812.0	946.1715380996466	1050.5423780996352	31.796292527765615	0.15797447862867922	0.48310307328367047	0.5157166336125675	0.6515032635457636
